學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
0023,國立雲林科技大學,04111018,會計系,N 職,M 碩士,9,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04121024,財務金融系,D 日,D 博士,3,3,2,1,3,0,2,1,3,0,0,0,1,1,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04121024,財務金融系,D 日,M 碩士,15,25,11,26,2,1,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04121024,財務金融系,D 日,B 四技,9,42,13,42,20,37,17,39,0,0,0,0,0,0,1,3,09 雲林縣,2 技職
0023,國立雲林科技大學,04121024,財務金融系_不動產產業專班,D 日,B 四技,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04121024,財務金融系,N 職,M 碩士,6,9,14,8,2,0,0,0,1,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131019,企業管理系,D 日,D 博士,5,9,6,3,8,4,5,3,4,3,1,7,4,3,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131019,企業管理系,D 日,M 碩士,17,24,22,27,5,2,0,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131019,企業管理系,D 日,B 四技,16,39,14,48,15,49,20,47,0,0,0,0,0,0,5,4,09 雲林縣,2 技職
0023,國立雲林科技大學,04131019,企業管理系,D 日,C 二技,0,0,0,0,13,35,13,22,0,0,0,0,0,0,0,4,09 雲林縣,2 技職
0023,國立雲林科技大學,04131019,企業管理系,N 職,M 碩士,23,22,15,22,1,3,0,1,3,1,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131019,企業管理系_越南河內商業大學進修學制碩士在職專班,N 職,M 碩士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131019,企業管理系_越南碩士在職專班,N 職,M 碩士,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131022,國際管理學士學位學程,D 日,B 四技,9,20,6,19,7,28,6,19,0,0,0,0,0,0,1,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131057,產業經營專業博士學位學程,D 日,D 博士,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131058,高階管理碩士學位學程,N 職,M 碩士,17,7,17,2,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04131059,工商管理學士學位學程,N 修,B 四技,17,27,19,23,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04199023,創業管理碩士學位學程,D 日,M 碩士,4,4,5,3,0,1,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04212031,科技法律研究所,D 日,M 碩士,5,7,6,8,8,5,2,2,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,04212031,科技法律研究所,N 職,M 碩士,9,6,13,7,11,5,5,4,3,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,06131032,資訊管理系,D 日,D 博士,3,0,3,0,3,0,2,3,4,0,2,0,2,1,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,06131032,資訊管理系,D 日,M 碩士,29,14,35,10,5,2,2,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,06131032,資訊管理系,D 日,B 四技,42,17,45,16,41,15,42,15,0,0,0,0,0,0,4,6,09 雲林縣,2 技職
0023,國立雲林科技大學,06131032,資訊管理系,D 日,C 二技,0,0,0,0,30,26,23,20,0,0,0,0,0,0,11,12,09 雲林縣,2 技職
0023,國立雲林科技大學,06131032,資訊管理系,N 職,M 碩士,17,14,1,0,0,0,0,0,2,4,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07111045,化學工程與材料工程系,D 日,D 博士,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07111045,化學工程與材料工程系,D 日,M 碩士,33,13,31,19,8,0,1,3,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07111045,化學工程與材料工程系,D 日,B 四技,66,39,78,28,76,31,70,32,0,0,0,0,0,0,12,1,09 雲林縣,2 技職
0023,國立雲林科技大學,07112047,材料科技研究所,D 日,M 碩士,9,1,13,1,5,2,2,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07121049,環境與安全衛生工程系,D 日,D 博士,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07121049,環境與安全衛生工程系,D 日,M 碩士,23,21,26,7,11,2,2,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07121049,環境與安全衛生工程系,D 日,B 四技,51,14,37,16,41,18,45,14,0,0,0,0,0,0,14,1,09 雲林縣,2 技職
0023,國立雲林科技大學,07121049,環境與安全衛生工程系_香港二技專班,D 日,C 二技,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07121049,環境與安全衛生工程系環安科技與管理碩士在職專班,N 職,M 碩士,14,5,15,1,9,1,8,0,2,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07141033,電機工程系,D 日,M 碩士,75,9,87,2,20,0,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07141033,電機工程系,D 日,B 四技,115,3,142,7,133,6,127,7,0,0,0,0,0,0,21,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07141033,電機工程系,N 職,M 碩士,11,0,20,0,7,0,1,0,1,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07141034,電子工程系,D 日,D 博士,1,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07141034,電子工程系,D 日,M 碩士,63,3,59,10,16,2,5,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07141034,電子工程系,D 日,B 四技,117,6,109,16,119,8,116,7,0,0,0,0,0,0,12,1,09 雲林縣,2 技職
0023,國立雲林科技大學,07141037,資訊工程系,D 日,M 碩士,37,2,33,3,12,1,2,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07141037,資訊工程系,D 日,B 四技,52,6,53,11,62,4,55,6,0,0,0,0,0,0,10,1,09 雲林縣,2 技職
0023,國立雲林科技大學,07141037,資訊工程系_香港二技專班,D 日,C 二技,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07151041,機械工程系,D 日,D 博士,2,0,2,0,1,0,2,0,2,0,2,0,2,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07151041,機械工程系,D 日,M 碩士,57,6,60,1,19,0,8,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07151041,機械工程系,D 日,B 四技,108,7,118,11,115,9,113,12,0,0,0,0,0,0,17,5,09 雲林縣,2 技職
0023,國立雲林科技大學,07151041,機械工程系_產業精密機械專班,D 日,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,09 雲林縣,2 技職
0023,國立雲林科技大學,07151041,機械工程系_精密機械專班,D 日,B 四技,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07151041,機械工程系_模具工程產學攜手專班,D 日,B 四技,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07191048,工業工程與管理系,D 日,D 博士,2,2,3,1,1,1,1,1,2,3,2,0,1,2,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07191048,工業工程與管理系,D 日,M 碩士,28,21,31,26,5,5,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07191048,工業工程與管理系,D 日,B 四技,66,44,64,44,53,41,69,39,0,0,0,0,0,0,6,3,09 雲林縣,2 技職
0023,國立雲林科技大學,07191048,工業工程與管理系_精密機械製造與管理專班,D 日,B 四技,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07191048,工業工程與管理系,N 職,M 碩士,15,13,14,21,9,12,3,3,3,2,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07194050,工程科技研究所,D 日,D 博士,9,2,8,3,6,2,10,0,8,0,8,0,8,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07194050,工程科技菁英班,D 日,B 四技,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07311016,建築與室內設計系,D 日,M 碩士,5,11,5,9,5,11,2,3,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07311016,建築與室內設計系,D 日,B 四技,30,32,26,27,25,29,16,27,0,0,0,0,0,0,7,3,09 雲林縣,2 技職
0023,國立雲林科技大學,07321043,營建工程系,D 日,M 碩士,16,7,16,4,2,0,2,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,07321043,營建工程系,D 日,B 四技,41,27,59,15,55,27,49,24,0,0,0,0,0,0,10,3,09 雲林縣,2 技職
0023,國立雲林科技大學,07321043,營建工程系,N 職,M 碩士,11,4,11,3,5,3,1,0,3,1,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,10152053,休閒運動研究所,D 日,M 碩士,6,4,6,5,4,1,0,2,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,10152053,休閒運動研究所,N 職,M 碩士,5,10,5,9,2,3,0,0,1,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,99999006,前瞻學士學位學程,D 日,B 四技,0,0,5,1,16,4,11,7,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0023,國立雲林科技大學,99999061,產業專案學士學位學程,D 日,B 四技,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
0024,國立屏東科技大學,01118001,技術及職業教育研究所,D 日,M 碩士,6,10,2,13,3,5,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,01118001,技術及職業教育研究所,N 職,M 碩士,5,6,3,7,0,0,0,0,1,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,02122003,時尚設計與管理系_時尚設計專班,N 修,B 四技,0,0,1,47,0,48,2,36,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,02125003,時尚設計與管理系,D 日,M 碩士,1,6,3,5,1,1,0,5,0,0,0,2,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,02125003,時尚設計與管理系,D 日,B 四技,4,55,2,51,0,54,5,61,0,0,0,0,0,0,0,14,13 屏東縣,2 技職
0024,國立屏東科技大學,02125003,時尚設計與管理系,D 日,C 二技,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,02311002,應用外語系,D 日,M 碩士,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,02311002,應用外語系,D 日,B 四技,16,39,15,38,15,38,9,38,0,0,0,0,0,0,0,5,13 屏東縣,2 技職
0024,國立屏東科技大學,03143004,客家文化產業研究所,D 日,M 碩士,3,5,3,8,0,3,3,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,04121007,財務金融國際學士學位學程,D 日,B 四技,4,16,10,10,1,11,4,12,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,04131005,企業管理系,D 日,M 碩士,5,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,04131005,企業管理系,D 日,B 四技,27,60,24,65,22,71,22,74,0,0,0,0,0,0,4,6,13 屏東縣,2 技職
0024,國立屏東科技大學,04131005,企業管理系,N 職,M 碩士,4,7,3,1,2,0,1,0,0,0,1,2,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,04131005,企業管理系,N 修,B 四技,9,29,10,8,12,7,18,16,0,0,0,0,0,0,10,5,13 屏東縣,2 技職
0024,國立屏東科技大學,04199008,科技管理研究所,D 日,M 碩士,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,04199008,科技管理研究所,N 職,M 碩士,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,04199009,工業管理系,D 日,M 碩士,11,15,8,7,0,1,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,04199009,工業管理系,D 日,B 四技,48,46,35,54,43,45,36,53,0,0,0,0,0,0,3,3,13 屏東縣,2 技職
0024,國立屏東科技大學,04199009,工業管理系,N 職,M 碩士,2,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,04199011,高階經營管理碩士在職專班,N 職,M 碩士,13,10,12,9,0,0,0,1,0,2,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,05121015,生物科技系,D 日,M 碩士,14,14,12,10,2,4,4,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,05121015,生物科技系,D 日,B 四技,28,22,23,30,28,25,21,29,0,0,0,0,0,0,4,5,13 屏東縣,2 技職
0024,國立屏東科技大學,05121016,農學院生物資源博士班,D 日,D 博士,5,1,3,3,2,0,1,1,4,0,1,1,6,1,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,05121049,動物疫苗科技研究所,D 日,M 碩士,2,8,2,5,3,2,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,D 日,D 博士,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,05121050,動物用疫苗國際學位專班,D 日,M 碩士,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,05221014,野生動物保育研究所,D 日,M 碩士,8,12,4,6,3,7,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,05292040,水土保持系,D 日,M 碩士,13,6,11,4,3,2,0,0,1,0,0,1,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,05292040,水土保持系,D 日,B 四技,38,15,42,15,33,9,36,16,0,0,0,0,0,0,10,0,13 屏東縣,2 技職
0024,國立屏東科技大學,06131017,資訊管理系,D 日,M 碩士,10,5,16,3,3,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,06131017,資訊管理系,D 日,B 四技,37,21,31,20,27,26,37,23,0,0,0,0,0,0,8,6,13 屏東縣,2 技職
0024,國立屏東科技大學,06131017,資訊管理系,N 職,M 碩士,12,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07112024,材料工程研究所,D 日,M 碩士,7,0,11,1,4,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07112065,先進材料學士學位學程,D 日,B 四技,31,4,20,3,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07121025,環境工程與科學系,D 日,D 博士,4,0,3,0,1,0,5,0,3,0,0,1,4,1,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07121025,環境工程與科學系,D 日,M 碩士,28,8,25,4,1,2,2,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07121025,環境工程與科學系,D 日,B 四技,69,18,68,17,69,14,65,20,0,0,0,0,0,0,17,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07121025,環境工程與科學系,D 日,C 二技,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07121025,環境工程與科學系,N 職,M 碩士,7,1,14,3,3,1,0,0,1,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07151018,機械工程系,D 日,M 碩士,24,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07151018,機械工程系,D 日,B 四技,92,4,83,5,95,2,88,8,0,0,0,0,0,0,18,2,13 屏東縣,2 技職
0024,國立屏東科技大學,07151018,機械工程系,N 職,M 碩士,0,0,9,1,1,0,2,0,0,0,1,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07151018,機械工程系_精密加工專班,N 修,B 四技,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07151020,生物機電工程系,D 日,M 碩士,11,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07151020,生物機電工程系,D 日,B 四技,49,1,45,3,45,4,43,4,0,0,0,0,0,0,13,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07151020,生物機電工程系,N 修,B 四技,45,3,44,0,41,0,43,2,0,0,0,0,0,0,28,1,13 屏東縣,2 技職
0024,國立屏東科技大學,07161019,車輛工程系,D 日,M 碩士,32,1,27,1,12,0,4,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07161019,車輛工程系,D 日,B 四技,71,1,76,0,77,2,79,5,0,0,0,0,0,0,26,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07211037,食品科學系,D 日,D 博士,2,2,2,1,3,3,1,2,3,2,0,0,2,1,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07211037,食品科學系,D 日,M 碩士,16,21,19,16,7,5,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07211037,食品科學國際碩士學位學程,D 日,M 碩士,3,5,4,4,2,2,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07211037,食品科學系,D 日,B 四技,48,58,53,61,47,64,48,62,0,0,0,0,0,0,2,4,13 屏東縣,2 技職
0024,國立屏東科技大學,07211037,食品科學系,D 日,C 二技,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07211037,食品科學系,N 修,B 四技,18,33,51,39,20,14,18,30,0,0,0,0,0,0,4,4,13 屏東縣,2 技職
0024,國立屏東科技大學,07211037,食品科學系_食品科學專班,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13 屏東縣,2 技職
0024,國立屏東科技大學,07211039,食品生技碩士學位學程在職專班,N 職,M 碩士,5,7,4,6,3,3,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07211066,食品安全管理研究所,D 日,M 碩士,6,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07312027,景觀暨遊憩管理研究所,D 日,M 碩士,4,11,3,5,2,0,2,2,0,0,0,1,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07321021,土木工程系,D 日,D 博士,3,0,4,1,3,1,1,1,3,0,5,1,3,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07321021,土木工程系,D 日,M 碩士,6,2,1,1,4,0,5,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07321021,土木工程系,D 日,B 四技,55,36,62,22,62,21,61,23,0,0,0,0,0,0,10,5,13 屏東縣,2 技職
0024,國立屏東科技大學,07321021,土木工程系,N 職,M 碩士,0,0,12,3,8,3,8,1,5,1,3,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07321021,土木工程系,N 修,B 四技,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07321022,土壤與水工程國際碩士學位學程,D 日,M 碩士,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,07321023,環境資源與防災學位學程,N 修,B 四技,31,6,14,5,25,6,29,2,0,0,0,0,0,0,5,1,13 屏東縣,2 技職
0024,國立屏東科技大學,08111029,農園生產系,D 日,D 博士,1,1,2,0,2,1,0,0,0,0,1,0,3,3,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08111029,農園生產系,D 日,M 碩士,18,8,7,1,6,2,2,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08111029,農園生產系,D 日,B 四技,63,48,63,38,67,35,65,61,0,0,0,0,0,0,34,12,13 屏東縣,2 技職
0024,國立屏東科技大學,08111029,農園生產系,N 職,M 碩士,2,1,5,2,5,0,2,1,0,0,1,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08111029,農園生產系_農園藝技術專班,N 修,B 四技,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,1,13 屏東縣,2 技職
0024,國立屏東科技大學,08112032,動物科學與畜產系,D 日,M 碩士,6,5,7,1,4,4,2,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08112032,動物科學與畜產系,D 日,B 四技,37,32,24,35,29,41,27,36,0,0,0,0,0,0,9,3,13 屏東縣,2 技職
0024,國立屏東科技大學,08112032,動物科學與畜產系,N 職,M 碩士,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08112032,動物科學與畜產系_畜產科技實務專班,N 修,B 四技,0,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08112032,動物科學與畜產系_產學專班,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08193036,農企業管理系,D 日,M 碩士,5,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08193036,農企業管理國際碩士學位學程,D 日,M 碩士,7,13,1,6,0,2,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08193036,農企業管理系,D 日,B 四技,31,27,29,20,28,24,30,24,0,0,0,0,0,0,7,4,13 屏東縣,2 技職
0024,國立屏東科技大學,08193036,農企業管理系,N 職,M 碩士,13,4,17,7,2,1,0,0,0,1,1,1,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08193036,管理學院農企管理系碩士在職專班,N 職,M 碩士,15,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08193036,農企業管理系_產學攜手專班,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08194035,植物醫學系,D 日,M 碩士,7,2,6,4,2,1,1,1,1,0,1,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08194035,植物醫學系,D 日,B 四技,32,20,27,20,16,31,33,17,0,0,0,0,0,0,15,9,13 屏東縣,2 技職
0024,國立屏東科技大學,08194035,植物醫學系,D 日,C 二技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13 屏東縣,2 技職
0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,D 日,D 博士,13,10,6,4,7,6,11,4,6,5,4,4,6,5,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,D 日,M 碩士,10,6,7,3,1,2,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系,D 日,B 四技,26,23,12,14,13,19,14,14,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08199030,熱帶農業暨國際合作系_國際熱帶農業科技國際學生產學合作專班,D 日,B 四技,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08199067,科技農業學士學位學程,N 修,B 四技,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08211041,森林系,D 日,M 碩士,4,9,7,4,1,1,0,1,0,0,1,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08211041,森林系,D 日,B 四技,36,21,33,19,37,24,31,30,0,0,0,0,0,0,8,4,13 屏東縣,2 技職
0024,國立屏東科技大學,08211041,森林系,D 日,C 二技,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08211043,木材科學與設計系,D 日,M 碩士,5,5,4,5,3,1,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08211043,木材科學與設計系,D 日,B 四技,31,23,20,37,23,27,22,28,0,0,0,0,0,0,6,5,13 屏東縣,2 技職
0024,國立屏東科技大學,08312046,水產養殖系,D 日,D 博士,3,1,3,0,1,0,0,2,1,1,0,1,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08312046,水產養殖系,D 日,M 碩士,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08312046,水產養殖系,D 日,B 四技,44,13,46,10,41,16,43,15,0,0,0,0,0,0,16,9,13 屏東縣,2 技職
0024,國立屏東科技大學,08312068,觀賞魚科技及水生動物健康國際學位專班,D 日,D 博士,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08312068,觀賞魚科技及水生動物健康國際學位專班,D 日,M 碩士,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08411048,獸醫學系,D 日,D 博士,2,0,0,2,6,0,2,0,0,2,0,0,3,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08411048,獸醫學系,D 日,M 碩士,8,9,2,1,2,3,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,08411048,獸醫學系,D 日,B 四技,29,47,41,55,42,58,50,52,49,56,0,0,0,0,24,17,13 屏東縣,2 技職
0024,國立屏東科技大學,08411048,獸醫學系,N 職,M 碩士,0,0,5,2,3,0,0,1,1,0,1,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,09221052,幼兒保育系,D 日,M 碩士,0,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
0024,國立屏東科技大學,09221052,幼兒保育系,D 日,B 四技,1,56,1,58,3,56,2,56,0,0,0,0,0,0,0,6,13 屏東縣,2 技職
0024,國立屏東科技大學,09221052,幼兒保育系,N 修,B 四技,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,5,13 屏東縣,2 技職
