"學年度","細學類","細學類名稱","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生"
111,07211,食品科學細學類,食品安全管理研究所,D 日,M 碩士,18,8,10,3,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品安全管理碩士在職學位學程,N 職,M 碩士,39,19,20,2,6,8,5,4,5,5,2,0,2,0,0,0,0,0,0
111,07211,食品科學細學類,食品安全與風險管理研究所,D 日,M 碩士,26,8,18,2,6,4,7,1,2,1,2,0,1,0,0,0,0,0,0
111,07211,食品科學細學類,食品安全衛生與檢驗學士學位學程,D 日,B 學士,143,72,71,11,11,20,17,19,22,19,20,0,0,0,0,0,0,3,1
111,07211,食品科學細學類,食品安全學系,D 日,B 學士,135,29,106,5,28,10,27,6,20,7,28,0,0,0,0,0,0,1,3
111,07211,食品科學細學類,食品保健系,D 日,B 四技,72,39,33,9,3,10,4,9,7,10,17,0,0,0,0,0,0,1,2
111,07211,食品科學細學類,食品保健系,N 修,C 二技,47,15,32,0,0,0,0,3,14,12,18,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品保健系_食品製造暨衛生安全管理國際學生產學合作專班,D 日,B 四技,103,51,52,25,20,0,0,0,0,26,32,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科技系,D 日,B 四技,11,4,7,0,0,0,0,0,0,2,7,0,0,0,0,0,0,2,0
111,07211,食品科學細學類,食品科技系,D 日,B 四技,937,310,627,55,160,77,166,78,125,84,159,0,0,0,0,0,0,16,17
111,07211,食品科學細學類,食品科技系,D 日,B 四技,510,200,310,35,48,60,75,51,80,49,102,0,0,0,0,0,0,5,5
111,07211,食品科學細學類,食品科技系,N 修,B 四技,30,17,13,2,3,1,4,5,1,7,3,0,0,0,0,0,0,2,2
111,07211,食品科學細學類,食品科技系,N 修,B 四技,604,237,367,54,72,46,100,47,83,65,81,0,0,0,0,0,0,25,31
111,07211,食品科學細學類,食品科技系,N 修,C 二技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,07211,食品科學細學類,食品科技系_食品製造僑生專班,D 日,B 四技,46,22,24,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科技系碩士在職專班,N 職,M 碩士,13,7,6,1,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科技系碩士班,D 日,M 碩士,24,11,13,6,7,2,3,3,2,0,1,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科技研究所,D 日,D 博士,22,9,13,4,2,1,6,2,2,1,1,0,1,1,1,0,0,0,0
111,07211,食品科學細學類,食品科技研究所,D 日,M 碩士,86,25,61,8,31,11,24,4,4,2,2,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科技科,D 日,5 五專,94,53,41,11,11,17,6,4,8,11,4,4,9,0,0,0,0,6,3
111,07211,食品科學細學類,食品科技科,D 日,5 五專,29,5,24,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科技科,N 修,2 二專,28,9,19,5,10,3,8,0,0,0,0,0,0,0,0,0,0,1,1
111,07211,食品科學細學類,食品科學系,D 日,D 博士,25,13,12,1,3,3,1,3,1,3,3,0,1,0,0,3,3,0,0
111,07211,食品科學細學類,食品科學系,D 日,D 博士,26,17,9,2,3,1,2,3,1,3,1,2,0,4,0,2,2,0,0
111,07211,食品科學細學類,食品科學系,D 日,M 碩士,116,49,67,18,38,27,26,3,1,0,1,1,1,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系,D 日,M 碩士,40,18,22,7,9,3,9,5,3,3,1,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系,D 日,M 碩士,40,16,24,5,11,8,7,3,4,0,2,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系,D 日,M 碩士,51,24,27,8,19,13,7,2,0,1,1,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系,D 日,M 碩士,13,4,9,1,2,1,5,1,1,1,1,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系,D 日,M 碩士,41,12,29,6,10,5,12,1,5,0,2,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系,D 日,B 四技,428,165,263,43,59,37,72,44,63,39,67,0,0,0,0,0,0,2,2
111,07211,食品科學細學類,食品科學系,D 日,B 學士,354,101,253,27,43,23,64,19,76,25,63,0,0,0,0,0,0,7,7
111,07211,食品科學細學類,食品科學系,D 日,B 學士,435,161,274,41,64,33,74,42,62,37,69,0,0,0,0,0,0,8,5
111,07211,食品科學細學類,食品科學系,D 日,B 四技,93,45,48,4,9,14,5,5,11,17,22,0,0,0,0,0,0,5,1
111,07211,食品科學細學類,食品科學系,D 日,B 學士,189,64,125,11,22,16,36,14,33,20,33,0,0,0,0,0,0,3,1
111,07211,食品科學細學類,食品科學系,D 日,B 四技,108,51,57,13,6,9,17,9,17,13,15,0,0,0,0,0,0,7,2
111,07211,食品科學細學類,食品科學系,D 日,B 學士,150,75,75,17,15,22,18,19,18,14,23,0,0,0,0,0,0,3,1
111,07211,食品科學細學類,食品科學系,D 日,B 學士,360,131,229,33,59,33,63,33,48,29,56,0,0,0,0,0,0,3,3
111,07211,食品科學細學類,食品科學系,D 日,B 學士,232,80,152,18,36,25,38,20,42,13,33,0,0,0,0,0,0,4,3
111,07211,食品科學細學類,食品科學系,D 日,B 四技,199,88,111,23,27,21,20,22,27,18,34,0,0,0,0,0,0,4,3
111,07211,食品科學細學類,食品科學系,N 職,M 碩士,62,28,34,3,11,7,11,5,8,13,4,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系,N 職,M 碩士,44,17,27,2,5,8,10,1,2,4,5,0,3,1,1,1,1,0,0
111,07211,食品科學細學類,食品科學系,N 修,B 四技,31,10,21,0,0,3,2,0,0,7,19,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系,N 修,B 四技,142,67,75,11,16,19,25,17,14,15,17,0,0,0,0,0,0,5,3
111,07211,食品科學細學類,食品科學系,P 進,B 學士,175,70,105,15,26,19,22,17,26,14,26,0,0,0,0,0,0,5,5
111,07211,食品科學細學類,食品科學系,P 進,B 學士,96,47,49,9,12,13,7,12,10,10,10,0,0,0,0,0,0,3,10
111,07211,食品科學細學類,食品科學系_食品產業技優專班,D 日,B 四技,26,9,17,2,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系_國際學生產學合作專班,D 日,B 四技,24,10,14,0,0,0,0,7,10,0,0,0,0,0,0,0,0,3,4
111,07211,食品科學細學類,食品科學系博士班,D 日,D 博士,22,13,9,2,3,4,0,3,0,1,2,0,2,1,0,2,2,0,0
111,07211,食品科學細學類,食品科學系碩士在職專班,N 職,M 碩士,13,4,9,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系碩士班,D 日,M 碩士,65,24,41,16,16,7,20,1,4,0,1,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系碩士班,D 日,M 碩士,17,5,12,0,8,1,1,3,2,1,1,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學系碩士班,D 日,M 碩士,18,3,15,0,4,1,5,1,4,1,2,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品科學國際碩士學位學程,D 日,M 碩士,19,6,13,1,2,3,10,2,1,0,0,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品健康科技系,D 日,B 四技,96,45,51,11,12,10,11,9,12,11,16,0,0,0,0,0,0,4,0
111,07211,食品科學細學類,食品健康科技系碩士班,D 日,M 碩士,24,14,10,8,5,2,4,3,0,1,1,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品暨應用生物科技學系,D 日,D 博士,20,14,6,1,1,1,1,2,1,3,1,1,1,2,1,4,0,0,0
111,07211,食品科學細學類,食品暨應用生物科技學系,D 日,M 碩士,92,33,59,19,23,11,28,3,8,0,0,0,0,0,0,0,0,0,0
111,07211,食品科學細學類,食品暨應用生物科技學系,D 日,B 學士,222,61,161,13,39,16,37,15,40,15,42,0,0,0,0,0,0,2,3
111,07211,食品科學細學類,食品暨應用生物科技學系,N 職,M 碩士,56,15,41,5,13,4,13,3,10,2,4,1,1,0,0,0,0,0,0
111,07241,採礦及提煉細學類,資源工程學系,D 日,D 博士,41,27,14,3,4,5,0,8,2,3,1,3,3,2,2,3,2,0,0
111,07241,採礦及提煉細學類,資源工程學系,D 日,M 碩士,88,59,29,23,16,30,10,2,1,4,2,0,0,0,0,0,0,0,0
111,07241,採礦及提煉細學類,資源工程學系,D 日,B 學士,192,135,57,37,15,35,17,32,9,27,15,0,0,0,0,0,0,4,1
111,07311,建築細學類,室內設計學士學位學程,D 日,B 學士,50,20,30,0,0,0,0,9,18,6,7,0,0,0,0,0,0,5,5
111,07311,建築細學類,建築及都市設計學系,D 日,D 博士,29,17,12,2,2,2,1,2,2,4,0,1,2,2,2,4,3,0,0
111,07311,建築細學類,建築及都市設計學系,D 日,M 碩士,32,20,12,6,2,2,5,3,1,3,2,2,2,4,0,0,0,0,0
111,07311,建築細學類,建築及都市設計學系,D 日,B 學士,255,156,99,22,13,32,17,26,21,34,18,27,19,0,0,0,0,15,11
111,07311,建築細學類,建築及都市設計學系,N 職,M 碩士,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,07311,建築細學類,建築及都市設計學系四年制,D 日,B 學士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,07311,建築細學類,建築系,D 日,B 四技,221,114,107,30,22,23,27,19,29,21,20,0,0,0,0,0,0,21,9
111,07311,建築細學類,建築系,D 日,B 四技,31,22,9,2,1,4,2,5,1,10,4,0,0,0,0,0,0,1,1
111,07311,建築細學類,建築系,D 日,B 四技,309,182,127,48,30,39,29,37,30,41,27,0,0,0,0,0,0,17,11
111,07311,建築細學類,建築系,D 日,B 四技,148,100,48,11,2,17,7,23,4,30,27,0,0,0,0,0,0,19,8
111,07311,建築細學類,建築系,D 日,B 四技,363,226,137,46,30,54,33,51,34,66,29,0,0,0,0,0,0,9,11
111,07311,建築細學類,建築系,D 日,B 四技,467,179,288,42,87,52,64,33,67,35,65,0,0,0,0,0,0,17,5
111,07311,建築細學類,建築系,D 日,B 四技,142,97,45,21,11,27,10,16,8,19,12,0,0,0,0,0,0,14,4
111,07311,建築細學類,建築系,N 修,B 四技,50,31,19,13,7,9,3,6,5,3,3,0,0,0,0,0,0,0,1
111,07311,建築細學類,建築系,N 修,B 四技,23,13,10,6,2,3,6,4,2,0,0,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系,N 修,B 四技,77,60,17,6,1,5,3,29,6,15,7,0,0,0,0,0,0,5,0
111,07311,建築細學類,建築系,N 修,B 四技,96,73,23,20,10,17,4,9,3,20,5,0,0,0,0,0,0,7,1
111,07311,建築細學類,建築系,N 修,C 二技,66,39,27,0,0,0,0,39,27,0,0,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系,N 修,C 二技,110,62,48,0,0,0,0,33,21,27,26,0,0,0,0,0,0,2,1
111,07311,建築細學類,建築系,N 修,C 二技,33,19,14,0,0,0,0,11,11,7,3,0,0,0,0,0,0,1,0
111,07311,建築細學類,建築系_建築技術國際學生產學合作專班,D 日,B 四技,47,36,11,16,5,0,0,0,0,20,6,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系土木防災與管理碩士在職專班,N 職,M 碩士,20,17,3,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系土木防災與管理碩士班,D 日,M 碩士,49,38,11,17,8,21,3,0,0,0,0,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系建築及都市設計碩士班,D 日,M 碩士,25,13,12,5,6,6,5,1,0,1,1,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系建築與都市設計碩士在職專班,N 職,M 碩士,92,50,42,11,13,12,9,12,8,10,9,3,2,2,1,0,0,0,0
111,07311,建築細學類,建築系建築與都市設計碩士班,D 日,M 碩士,75,33,42,10,13,15,19,7,6,1,4,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系博士班,D 日,D 博士,63,40,23,11,6,10,7,6,5,5,1,4,1,2,3,2,0,0,0
111,07311,建築細學類,建築系碩士在職專班,N 職,M 碩士,12,10,2,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系碩士在職專班,N 職,M 碩士,51,35,16,12,3,7,7,9,3,7,2,0,1,0,0,0,0,0,0
111,07311,建築細學類,建築系碩士班,D 日,M 碩士,120,64,56,33,21,22,22,8,11,1,2,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系碩士班,D 日,M 碩士,42,26,16,7,4,8,5,6,3,5,4,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系碩士班,D 日,M 碩士,5,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築系碩士班,D 日,M 碩士,27,18,9,7,4,9,5,1,0,1,0,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築研究所,D 日,M 碩士,72,33,39,13,10,8,10,6,11,6,8,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築研究所,D 日,M 碩士,22,11,11,4,4,2,6,1,0,2,1,2,0,0,0,0,0,0,0
111,07311,建築細學類,建築科,D 日,2 二專,73,42,31,15,16,25,15,0,0,0,0,0,0,0,0,0,0,2,0
111,07311,建築細學類,建築科,D 日,5 五專,134,91,43,12,5,13,8,24,15,19,6,21,9,0,0,0,0,2,0
111,07311,建築細學類,建築科,D 日,5 五專,99,65,34,20,13,19,12,15,6,11,3,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築科,D 日,5 五專,197,125,72,24,18,29,17,30,14,22,9,20,14,0,0,0,0,0,0
111,07311,建築細學類,建築科,N 修,2 二專,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,07311,建築細學類,建築專業學院學士班,D 日,B 學士,242,119,123,60,55,59,68,0,0,0,0,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築設計學系,D 日,M 碩士,23,14,9,5,4,4,2,3,2,2,1,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築設計學系,D 日,B 學士,233,89,144,27,24,15,28,13,27,15,25,10,28,0,0,0,0,9,12
111,07311,建築細學類,建築設計學系三年班,D 日,M 碩士,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
111,07311,建築細學類,建築碩士在職學位學程,N 職,M 碩士,5,4,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0
111,07311,建築細學類,建築碩士學位學程,D 日,M 碩士,60,34,26,12,8,11,10,6,4,5,4,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築與文化資產研究所,D 日,M 碩士,69,19,50,7,11,3,14,6,9,3,16,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築與永續規劃研究所,D 日,M 碩士,58,33,25,8,7,7,7,10,4,5,5,3,1,0,1,0,0,0,0
111,07311,建築細學類,建築與室內設計系,D 日,B 四技,207,85,122,19,30,17,30,22,25,20,31,0,0,0,0,0,0,7,6
111,07311,建築細學類,建築與室內設計系,D 日,B 四技,594,330,264,93,63,80,59,83,77,67,56,0,0,0,0,0,0,7,9
111,07311,建築細學類,建築與室內設計系,N 修,B 四技,182,121,61,40,18,27,9,16,13,30,12,0,0,0,0,0,0,8,9
111,07311,建築細學類,建築與室內設計系碩士班,D 日,M 碩士,60,22,38,5,11,8,13,7,11,2,3,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築與都市計畫學系,D 日,M 碩士,20,13,7,6,4,4,2,1,0,2,1,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築與都市計畫學系,D 日,B 學士,219,131,88,26,20,27,18,8,8,34,22,28,18,0,0,0,0,8,2
111,07311,建築細學類,建築與都市計畫學系五年制,D 日,B 學士,51,34,17,0,0,0,0,21,12,13,5,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築與景觀學系,D 日,M 碩士,19,9,10,2,5,2,2,4,2,1,1,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築與景觀學系,D 日,B 學士,232,132,100,38,21,25,20,22,30,30,23,0,0,0,0,0,0,17,6
111,07311,建築細學類,建築學士學位學程,D 日,B 學士,339,173,166,0,0,0,0,58,50,54,61,49,45,0,0,0,0,12,10
111,07311,建築細學類,建築學系,D 日,D 博士,54,36,18,6,2,4,6,4,1,9,5,4,3,6,0,3,1,0,0
111,07311,建築細學類,建築學系,D 日,M 碩士,183,91,92,29,39,34,31,18,12,10,8,0,2,0,0,0,0,0,0
111,07311,建築細學類,建築學系,D 日,M 碩士,37,16,21,6,9,8,7,2,3,0,2,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築學系,D 日,M 碩士,11,4,7,0,1,0,1,3,3,1,2,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築學系,D 日,M 碩士,42,26,16,11,4,9,5,1,4,5,3,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築學系,D 日,M 碩士,62,30,32,12,12,5,4,5,6,7,10,1,0,0,0,0,0,0,0
111,07311,建築細學類,建築學系,D 日,M 碩士,31,20,11,8,5,7,2,3,1,2,3,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築學系,D 日,M 碩士,66,42,24,14,8,11,7,13,4,4,5,0,0,0,0,0,0,0,0
111,07311,建築細學類,建築學系,D 日,B 學士,302,153,149,28,33,34,30,27,32,29,31,25,17,0,0,0,0,10,6
111,07311,建築細學類,建築學系,D 日,B 學士,181,89,92,25,23,20,14,16,14,9,21,14,16,0,0,0,0,5,4
111,07311,建築細學類,建築學系,D 日,B 學士,441,244,197,48,51,49,38,48,40,51,35,37,27,0,0,0,0,11,6
111,07311,建築細學類,建築學系,D 日,B 學士,168,97,71,21,15,25,12,19,13,17,15,15,16,0,0,0,0,0,0
111,07311,建築細學類,建築學系,D 日,B 學士,337,191,146,31,28,35,30,38,24,35,30,38,27,0,0,0,0,14,7
111,07311,建築細學類,建築學系,D 日,B 學士,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
111,07311,建築細學類,建築學系,D 日,B 學士,204,104,100,27,20,19,25,16,26,18,11,18,15,0,0,0,0,6,3
111,07311,建築細學類,建築學系,D 日,B 學士,305,151,154,24,29,29,24,24,35,32,34,28,25,0,0,0,0,14,7
111,07311,建築細學類,建築學系,N 職,M 碩士,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,07311,建築細學類,建築學系,N 職,M 碩士,49,30,19,12,4,6,9,4,3,7,2,1,1,0,0,0,0,0,0
111,07311,建築細學類,建築學系,N 職,M 碩士,37,19,18,6,5,4,5,5,2,2,5,0,0,2,1,0,0,0,0
111,07311,建築細學類,建築學系,N 職,M 碩士,48,37,11,10,2,7,5,11,2,7,2,2,0,0,0,0,0,0,0
111,07311,建築細學類,建築學系室內設計進修學士班,P 進,B 學士,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
111,07311,建築細學類,創意設計與建築學系,D 日,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111,07311,建築細學類,創意設計與建築學系,N 職,M 碩士,7,4,3,0,0,0,0,1,0,1,0,2,1,0,2,0,0,0,0
111,07312,景觀設計細學類,休閒遊憩系,D 日,B 四技,177,75,102,21,17,16,24,19,31,18,30,0,0,0,0,0,0,1,0
111,07312,景觀設計細學類,休閒遊憩系碩士在職專班,N 職,M 碩士,23,9,14,6,5,3,7,0,1,0,0,0,1,0,0,0,0,0,0
111,07312,景觀設計細學類,休閒遊憩系碩士班,D 日,M 碩士,17,4,13,4,6,0,5,0,2,0,0,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,地景建築學系,D 日,M 碩士,14,8,6,2,3,2,0,3,2,1,1,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,地景建築學系,D 日,B 學士,231,93,138,34,23,18,37,16,31,13,35,0,0,0,0,0,0,12,12
111,07312,景觀設計細學類,景觀及都市設計系,D 日,B 四技,345,140,205,48,61,35,50,21,45,30,48,0,0,0,0,0,0,6,1
111,07312,景觀設計細學類,景觀及都市設計系碩士班,D 日,M 碩士,18,6,12,3,6,1,1,1,3,1,1,0,1,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀系,D 日,B 四技,182,89,93,23,24,20,25,22,21,18,18,0,0,0,0,0,0,6,5
111,07312,景觀設計細學類,景觀系碩士班,D 日,M 碩士,12,3,9,1,3,0,3,2,3,0,0,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀建築學系,D 日,B 學士,101,40,61,6,11,16,17,9,16,8,16,0,0,0,0,0,0,1,1
111,07312,景觀設計細學類,景觀科,N 修,2 二專,48,28,20,12,7,15,11,0,0,0,0,0,0,0,0,0,0,1,2
111,07312,景觀設計細學類,景觀設計學系,D 日,M 碩士,28,11,17,2,6,5,6,2,1,2,4,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀設計學系,D 日,B 學士,269,94,175,28,35,20,50,20,37,18,37,0,0,0,0,0,0,8,16
111,07312,景觀設計細學類,景觀造園與維護系,D 日,B 四技,18,15,3,0,0,4,2,7,0,4,1,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀造園與維護系,N 修,C 二技,25,12,13,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀暨遊憩管理研究所,D 日,M 碩士,34,14,20,5,9,4,3,2,4,2,4,1,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀與遊憩碩士學位學程,D 日,M 碩士,15,6,9,2,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀與遊憩碩士學位學程,D 日,M 碩士,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀與遊憩學士學位學程,D 日,B 學士,83,30,53,8,12,6,7,5,16,9,14,0,0,0,0,0,0,2,4
111,07312,景觀設計細學類,景觀與環境設計學系,D 日,B 學士,44,26,18,1,2,4,1,7,5,11,10,0,0,0,0,0,0,3,0
111,07312,景觀設計細學類,景觀學系,D 日,M 碩士,23,8,15,2,7,4,4,1,2,1,2,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀學系,D 日,M 碩士,10,4,6,1,0,0,3,1,0,0,3,1,0,1,0,0,0,0,0
111,07312,景觀設計細學類,景觀學系,D 日,M 碩士,24,7,17,5,3,0,8,2,4,0,2,0,0,0,0,0,0,0,0
111,07312,景觀設計細學類,景觀學系,D 日,B 學士,162,69,93,21,22,19,26,13,21,13,17,0,0,0,0,0,0,3,7
111,07312,景觀設計細學類,景觀學系,D 日,B 學士,198,79,119,16,23,22,31,24,27,14,30,0,0,0,0,0,0,3,8
111,07312,景觀設計細學類,景觀學系,D 日,B 學士,173,81,92,10,13,23,21,18,24,21,14,0,0,0,0,0,0,9,20
111,07312,景觀設計細學類,景觀學系,N 職,M 碩士,31,20,11,2,4,6,3,4,3,4,0,2,1,2,0,0,0,0,0
111,07313,都巿規劃細學類,土地管理與開發學系,D 日,M 碩士,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
111,07313,都巿規劃細學類,土地管理與開發學系,D 日,B 學士,107,66,41,12,4,16,10,18,14,17,13,0,0,0,0,0,0,3,0
111,07313,都巿規劃細學類,城市發展學系,D 日,M 碩士,19,8,11,4,6,3,4,1,1,0,0,0,0,0,0,0,0,0,0
111,07313,都巿規劃細學類,城市發展學系,D 日,B 學士,118,53,65,13,16,17,14,7,22,16,13,0,0,0,0,0,0,0,0
111,07313,都巿規劃細學類,建築與城鄉研究所,D 日,D 博士,21,13,8,2,1,3,0,1,2,0,1,2,1,2,0,3,3,0,0
111,07313,都巿規劃細學類,建築與城鄉研究所,D 日,M 碩士,144,58,86,14,22,13,16,12,18,19,30,0,0,0,0,0,0,0,0
111,07313,都巿規劃細學類,都市計畫與空間資訊學系,D 日,M 碩士,31,18,13,6,6,9,7,3,0,0,0,0,0,0,0,0,0,0,0
111,07313,都巿規劃細學類,都市計畫與空間資訊學系,D 日,B 學士,402,205,197,51,52,42,57,41,44,64,43,0,0,0,0,0,0,7,1
111,07313,都巿規劃細學類,都市計畫與空間資訊學系,N 職,M 碩士,4,3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
111,07313,都巿規劃細學類,都市計畫與景觀學系,D 日,B 學士,114,52,62,12,15,17,20,12,11,11,15,0,0,0,0,0,0,0,1
111,07313,都巿規劃細學類,都市計劃研究所,D 日,D 博士,11,9,2,2,0,2,0,1,1,2,1,1,0,0,0,1,0,0,0
111,07313,都巿規劃細學類,都市計劃研究所,D 日,M 碩士,50,25,25,11,12,14,10,0,3,0,0,0,0,0,0,0,0,0,0
111,07313,都巿規劃細學類,都市計劃與開發管理學系,D 日,M 碩士,29,15,14,6,3,4,5,1,5,1,0,2,0,1,1,0,0,0,0
111,07313,都巿規劃細學類,都市計劃與開發管理學系,D 日,B 學士,178,124,54,22,7,38,7,31,18,21,17,0,0,0,0,0,0,12,5
111,07313,都巿規劃細學類,都市計劃學系,D 日,D 博士,16,9,7,1,1,1,2,4,2,2,0,1,2,0,0,0,0,0,0
111,07313,都巿規劃細學類,都市計劃學系,D 日,M 碩士,110,38,72,19,24,13,32,5,11,1,5,0,0,0,0,0,0,0,0
111,07313,都巿規劃細學類,都市計劃學系,D 日,B 學士,197,96,101,22,32,24,19,24,23,22,20,0,0,0,0,0,0,4,7
111,07313,都巿規劃細學類,都市規劃與防災學系,D 日,M 碩士,15,11,4,5,0,2,2,1,1,3,1,0,0,0,0,0,0,0,0
111,07313,都巿規劃細學類,都市規劃與防災學系,D 日,B 學士,197,103,94,16,29,27,26,28,21,27,17,0,0,0,0,0,0,5,1
111,07313,都巿規劃細學類,都市規劃與防災學系,N 職,M 碩士,22,18,4,7,1,4,1,0,0,1,0,4,1,2,1,0,0,0,0
111,07313,都巿規劃細學類,智慧城市與社區規劃碩士在職學位學程,N 職,M 碩士,14,10,4,2,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0
111,07321,土木工程細學類,土木工程系,D 日,B 四技,23,19,4,0,0,5,0,4,3,7,1,0,0,0,0,0,0,3,0
111,07321,土木工程細學類,土木工程系,D 日,B 四技,65,60,5,7,1,6,1,11,1,28,2,0,0,0,0,0,0,8,0
111,07321,土木工程細學類,土木工程系,D 日,B 四技,607,487,120,118,27,112,34,112,27,116,26,0,0,0,0,0,0,29,6
111,07321,土木工程細學類,土木工程系,D 日,B 四技,459,333,126,81,28,85,22,83,27,75,40,0,0,0,0,0,0,9,9
