學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1001,東海大學,440302,應用物理學系,D 日,D 博士,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,440302,應用物理學系,D 日,M 碩士,5,0,6,0,3,0,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,440302,應用物理學系,D 日,B 學士,69,18,75,11,82,9,68,12,0,0,0,0,0,0,26,1,19 臺中市,1 一般
1001,東海大學,460102,應用數學系,D 日,M 碩士,3,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,460102,應用數學系,D 日,B 學士,32,19,40,21,32,10,30,15,0,0,0,0,0,0,12,5,19 臺中市,1 一般
1001,東海大學,460201,統計學系,D 日,D 博士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,460201,統計學系,D 日,M 碩士,6,5,4,3,1,0,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,460201,統計學系,D 日,B 學士,52,55,56,60,53,51,44,44,0,0,0,0,0,0,25,12,19 臺中市,1 一般
1001,東海大學,480109,資訊管理學系,D 日,M 碩士,12,4,10,5,5,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,480109,資訊管理學系,D 日,B 學士,31,30,38,20,35,23,34,23,0,0,0,0,0,0,2,1,19 臺中市,1 一般
1001,東海大學,520101,電機工程學系,D 日,M 碩士,7,2,14,1,2,0,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,520101,電機工程學系,D 日,B 學士,61,6,61,7,51,10,46,3,0,0,0,0,0,0,5,0,19 臺中市,1 一般
1001,東海大學,520114,資訊工程學系,D 日,M 碩士,14,2,20,8,12,1,7,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,520114,資訊工程學系,D 日,B 學士,88,35,99,28,90,30,82,27,0,0,0,0,0,0,26,4,19 臺中市,1 一般
1001,東海大學,520114,資訊工程學系在職專班,N 職,M 碩士,9,3,5,0,6,3,2,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,520114,資訊工程學系,P 進,B 學士,26,7,18,2,16,2,12,6,18,4,0,0,0,0,6,1,19 臺中市,1 一般
1001,東海大學,520403,化學工程與材料工程學系,D 日,D 博士,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19 臺中市,1 一般
1001,東海大學,520403,化學工程與材料工程學系,D 日,M 碩士,17,6,15,5,12,3,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,520403,化學工程與材料工程學系,D 日,B 學士,97,21,92,28,85,23,58,26,0,0,0,0,0,0,27,5,19 臺中市,1 一般
1001,東海大學,520602,工業工程與經營資訊學系,D 日,D 博士,3,0,2,0,1,0,3,0,2,3,2,1,4,1,0,0,19 臺中市,1 一般
1001,東海大學,520602,工業工程與經營資訊學系,D 日,M 碩士,29,4,27,11,3,1,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,520602,工業工程與經營資訊學系,D 日,B 學士,71,50,77,47,79,42,76,31,0,0,0,0,0,0,24,9,19 臺中市,1 一般
1001,東海大學,520602,工業工程與經營資訊學系高階醫務工程與管理在職專班,N 職,M 碩士,7,12,1,11,0,6,3,2,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,520904,環境科學與工程學系,D 日,D 博士,3,0,1,1,1,0,1,0,2,0,0,0,2,0,0,0,19 臺中市,1 一般
1001,東海大學,520904,環境科學與工程學系,D 日,M 碩士,7,6,14,2,7,3,1,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,520904,環境科學與工程學系,D 日,B 學士,51,42,50,44,64,29,41,39,0,0,0,0,0,0,7,1,19 臺中市,1 一般
1001,東海大學,580101,建築學系,D 日,M 碩士,8,8,11,2,11,6,13,5,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,580101,建築學系,D 日,B 學士,23,19,23,18,21,16,13,13,16,10,0,0,0,0,4,2,19 臺中市,1 一般
1001,東海大學,580203,景觀學系,D 日,M 碩士,3,8,4,4,0,2,0,1,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,580203,景觀學系,D 日,B 學士,29,41,23,44,15,42,21,40,0,0,0,0,0,0,6,7,19 臺中市,1 一般
1001,東海大學,580203,景觀學系在職專班,N 職,M 碩士,2,5,3,2,4,0,5,6,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,620202,畜產與生物科技學系,D 日,D 博士,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,19 臺中市,1 一般
1001,東海大學,620202,畜產與生物科技學系,D 日,M 碩士,7,0,5,3,2,0,6,3,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,620202,畜產與生物科技學系,D 日,B 學士,42,51,38,54,40,49,38,46,0,0,0,0,0,0,8,1,19 臺中市,1 一般
1001,東海大學,620601,食品科學系,D 日,M 碩士,7,4,11,8,9,7,2,4,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,620601,食品科學系,D 日,B 學士,32,78,40,72,35,77,31,81,0,0,0,0,0,0,4,8,19 臺中市,1 一般
1001,東海大學,760301,社會工作學系,D 日,D 博士,0,3,1,2,4,3,1,4,0,6,1,2,1,1,0,0,19 臺中市,1 一般
1001,東海大學,760301,社會工作學系,D 日,M 碩士,6,15,5,15,1,13,5,16,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,760301,社會工作學系,D 日,B 學士,40,88,27,100,21,105,30,96,0,0,0,0,0,0,5,3,19 臺中市,1 一般
1001,東海大學,810102,餐旅管理學系,D 日,M 碩士,8,7,2,11,0,2,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,810102,餐旅管理學系,D 日,B 學士,16,47,19,47,14,46,9,48,0,0,0,0,0,0,5,4,19 臺中市,1 一般
1001,東海大學,810102,餐旅管理學系在職專班,N 職,M 碩士,9,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1001,東海大學,810527,運動休閒與健康管理學位學程,P 進,B 學士,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 臺中市,1 一般
1002,輔仁大學,140315,體育學系碩士班,D 日,M 碩士,12,3,9,1,3,2,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,140315,體育學系運動健康管理組,D 日,B 學士,27,28,30,29,36,23,26,22,0,0,0,0,0,0,10,6,01 新北市,1 一般
1002,輔仁大學,140315,體育學系運動競技組,D 日,B 學士,42,13,51,20,49,9,47,12,0,0,0,0,0,0,24,2,01 新北市,1 一般
1002,輔仁大學,140315,體育學系體育學組,D 日,B 學士,36,15,49,13,41,11,42,14,0,0,0,0,0,0,19,8,01 新北市,1 一般
1002,輔仁大學,140315,體育學系碩士在職專班,N 職,M 碩士,18,11,15,11,10,2,5,0,0,0,0,0,0,0,1,0,01 新北市,1 一般
1002,輔仁大學,140708,教育領導與發展研究所碩士班,D 日,M 碩士,2,10,1,8,2,6,1,3,0,0,0,0,0,0,0,2,01 新北市,1 一般
1002,輔仁大學,140708,教育領導與發展研究所碩士在職專班,N 職,M 碩士,5,20,4,19,4,12,3,9,0,0,0,0,0,0,2,4,01 新北市,1 一般
1002,輔仁大學,210101,應用美術學系碩士班,D 日,M 碩士,7,11,3,9,2,6,1,5,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,210101,應用美術學系,D 日,B 學士,12,59,10,63,13,59,13,55,0,0,0,0,0,0,5,7,01 新北市,1 一般
1002,輔仁大學,210101,應用美術學系,P 進,B 學士,6,44,16,39,11,37,8,37,0,0,0,0,0,0,7,7,01 新北市,1 一般
1002,輔仁大學,210401,音樂學系博士班音樂學組,D 日,D 博士,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,210401,音樂學系博士班演奏組,D 日,D 博士,2,2,2,1,1,3,0,1,1,0,0,1,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,210401,音樂學系碩士班,D 日,M 碩士,6,13,1,15,3,8,1,4,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,210401,音樂學系,D 日,B 學士,14,30,12,29,13,32,5,31,0,0,0,0,0,0,8,12,01 新北市,1 一般
1002,輔仁大學,210401,音樂學系碩士在職專班,N 職,M 碩士,7,11,3,6,5,10,3,5,0,0,0,0,0,0,2,7,01 新北市,1 一般
1002,輔仁大學,210907,藝術與文化創意學士學位學程,P 進,B 學士,9,42,8,45,10,36,6,38,0,0,0,0,0,0,3,5,01 新北市,1 一般
1002,輔仁大學,220201,中國文學系博士班,D 日,D 博士,3,4,0,3,1,5,2,1,3,1,6,2,6,3,0,0,01 新北市,1 一般
1002,輔仁大學,220201,中國文學系碩士班,D 日,M 碩士,3,11,5,9,4,5,7,13,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220201,中國文學系,D 日,B 學士,26,100,28,103,32,76,25,84,0,0,0,0,0,0,10,24,01 新北市,1 一般
1002,輔仁大學,220201,中國文學系,P 進,B 學士,29,87,36,62,20,61,26,49,0,0,0,0,0,0,12,45,01 新北市,1 一般
1002,輔仁大學,220307,英國語文學系碩士班,D 日,M 碩士,7,6,6,6,2,7,2,14,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220307,英國語文學系,D 日,B 學士,22,40,12,55,16,56,11,69,0,0,0,0,0,0,10,10,01 新北市,1 一般
1002,輔仁大學,220307,英國語文學系,P 進,B 學士,33,83,32,87,21,78,19,78,0,0,0,0,0,0,12,32,01 新北市,1 一般
1002,輔仁大學,220314,法國語文學系碩士班,D 日,M 碩士,4,5,4,6,0,7,0,5,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220314,法國語文學系,D 日,B 學士,7,55,16,51,14,53,13,49,0,0,0,0,0,0,7,9,01 新北市,1 一般
1002,輔仁大學,220316,德語語文學系碩士班,D 日,M 碩士,1,6,4,3,1,4,1,12,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220316,德語語文學系,D 日,B 學士,11,51,13,59,10,50,10,61,0,0,0,0,0,0,5,12,01 新北市,1 一般
1002,輔仁大學,220318,西班牙語文學系碩士班,D 日,M 碩士,3,6,2,5,2,5,2,7,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220318,西班牙語文學系,D 日,B 學士,18,46,16,54,17,52,18,54,0,0,0,0,0,0,3,7,01 新北市,1 一般
1002,輔仁大學,220320,日本語文學系碩士班,D 日,M 碩士,0,3,3,8,4,9,5,10,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220320,日本語文學系,D 日,B 學士,34,81,33,92,18,94,28,73,0,0,0,0,0,0,3,14,01 新北市,1 一般
1002,輔仁大學,220320,日本語文學系,P 進,B 學士,31,57,34,70,21,57,20,51,0,0,0,0,0,0,7,17,01 新北市,1 一般
1002,輔仁大學,220325,義大利語文學系,D 日,B 學士,10,48,9,61,23,35,12,63,0,0,0,0,0,0,5,22,01 新北市,1 一般
1002,輔仁大學,220801,宗教學系博士班,D 日,D 博士,2,3,3,3,5,2,3,0,3,2,2,1,2,4,0,0,01 新北市,1 一般
1002,輔仁大學,220801,宗教學系碩士班,D 日,M 碩士,5,4,6,6,7,3,9,3,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220801,宗教學系,D 日,B 學士,26,40,24,31,12,35,22,29,0,0,0,0,0,0,5,11,01 新北市,1 一般
1002,輔仁大學,220801,宗教學系碩士在職專班,N 職,M 碩士,9,19,15,13,9,14,6,13,0,0,0,0,0,0,10,24,01 新北市,1 一般
1002,輔仁大學,220801,宗教學系,P 進,B 學士,19,25,15,20,14,20,11,17,0,0,0,0,0,0,4,6,01 新北市,1 一般
1002,輔仁大學,220808,天主教研修學士學位學程,D 日,B 學士,2,7,11,7,4,15,9,9,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220901,歷史學系碩士班,D 日,M 碩士,8,3,6,2,4,1,12,7,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,220901,歷史學系,D 日,B 學士,77,44,60,70,50,54,57,53,0,0,0,0,0,0,40,18,01 新北市,1 一般
1002,輔仁大學,220901,歷史學系,P 進,B 學士,33,22,26,28,16,30,17,23,0,0,0,0,0,0,12,14,01 新北市,1 一般
1002,輔仁大學,221101,哲學系博士班,D 日,D 博士,4,2,2,2,2,0,2,6,5,3,3,6,6,1,0,3,01 新北市,1 一般
1002,輔仁大學,221101,哲學系碩士班,D 日,M 碩士,8,3,2,1,3,2,6,5,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,221101,哲學系,D 日,B 學士,53,69,52,51,43,46,43,42,0,0,0,0,0,0,20,18,01 新北市,1 一般
1002,輔仁大學,221101,哲學系碩士在職專班,N 職,M 碩士,2,14,0,0,1,2,2,3,0,0,0,0,0,0,2,13,01 新北市,1 一般
1002,輔仁大學,221101,哲學系,P 進,B 學士,21,37,29,22,9,18,17,12,0,0,0,0,0,0,10,14,01 新北市,1 一般
1002,輔仁大學,229911,跨文化研究所比較文學博士班,D 日,D 博士,3,4,0,7,5,5,1,4,2,4,2,6,1,11,1,0,01 新北市,1 一般
1002,輔仁大學,229911,跨文化研究所語言學碩士班,D 日,M 碩士,4,6,2,6,0,5,3,7,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,229911,跨文化研究所翻譯學碩士班,D 日,M 碩士,4,15,6,16,7,8,7,5,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,229911,跨文化研究所翻譯學碩士在職專班,N 職,M 碩士,3,13,1,13,5,10,4,7,0,0,0,0,0,0,6,22,01 新北市,1 一般
1002,輔仁大學,230136,品牌與時尚經營管理碩士學位學程,D 日,M 碩士,3,7,3,7,0,3,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,310101,經濟學系碩士班,D 日,M 碩士,4,7,7,8,2,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,310101,經濟學系,D 日,B 學士,71,58,68,62,62,56,61,65,0,0,0,0,0,0,16,4,01 新北市,1 一般
1002,輔仁大學,310101,經濟學系,P 進,B 學士,57,59,40,58,44,52,39,45,0,0,0,0,0,0,15,13,01 新北市,1 一般
1002,輔仁大學,310301,社會學系碩士班,D 日,M 碩士,4,10,1,6,3,5,3,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,310301,社會學系,D 日,B 學士,29,41,29,36,26,40,19,40,0,0,0,0,0,0,6,11,01 新北市,1 一般
1002,輔仁大學,310501,心理學系博士班,D 日,D 博士,4,4,3,2,0,4,6,4,3,2,5,2,3,3,0,0,01 新北市,1 一般
1002,輔仁大學,310501,心理學系碩士班,D 日,M 碩士,16,14,9,22,10,10,13,12,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,310501,心理學系,D 日,B 學士,35,38,32,43,26,39,33,46,0,0,0,0,0,0,12,4,01 新北市,1 一般
1002,輔仁大學,310505,臨床心理學系碩士班,D 日,M 碩士,4,8,4,8,1,11,4,8,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,310505,臨床心理學系,D 日,B 學士,15,42,25,42,15,53,25,43,0,0,0,0,0,0,7,5,01 新北市,1 一般
1002,輔仁大學,320101,大眾傳播學研究所碩士班,D 日,M 碩士,10,12,11,13,6,14,6,16,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,320101,大眾傳播學研究所碩士在職專班,N 職,M 碩士,2,9,8,10,4,10,1,4,0,0,0,0,0,0,6,7,01 新北市,1 一般
1002,輔仁大學,320101,大眾傳播學士學位學程,P 進,B 學士,27,87,39,75,33,83,30,70,0,0,0,0,0,0,11,17,01 新北市,1 一般
1002,輔仁大學,320202,新聞傳播學系,D 日,B 學士,13,57,16,51,16,52,15,51,0,0,0,0,0,0,1,6,01 新北市,1 一般
1002,輔仁大學,320302,影像傳播學系,D 日,B 學士,13,54,25,46,18,48,21,46,0,0,0,0,0,0,6,15,01 新北市,1 一般
1002,輔仁大學,320501,博物館學研究所碩士班,D 日,M 碩士,0,10,5,9,3,8,9,23,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,320602,圖書資訊學系碩士班,D 日,M 碩士,5,5,4,3,6,7,3,7,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,320602,圖書資訊學系,D 日,B 學士,17,46,19,41,18,40,16,43,0,0,0,0,0,0,2,8,01 新北市,1 一般
1002,輔仁大學,320602,圖書資訊學系,P 進,B 學士,17,44,15,34,17,33,15,30,0,0,0,0,0,0,10,15,01 新北市,1 一般
1002,輔仁大學,320801,廣告傳播學系,D 日,B 學士,22,41,18,50,14,51,22,46,0,0,0,0,0,0,2,9,01 新北市,1 一般
1002,輔仁大學,340101,商學研究所博士班,D 日,D 博士,9,5,10,5,5,5,12,2,4,2,4,3,3,2,0,0,01 新北市,1 一般
1002,輔仁大學,340115,商業管理學士學位學程,P 進,B 學士,52,65,47,78,39,70,35,69,0,0,0,0,0,0,13,18,01 新北市,1 一般
1002,輔仁大學,340201,會計學系碩士班,D 日,M 碩士,8,10,9,5,1,2,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,340201,會計學系,D 日,B 學士,50,70,49,76,44,78,50,60,0,0,0,0,0,0,6,5,01 新北市,1 一般
1002,輔仁大學,340201,會計學系碩士在職專班,N 職,M 碩士,8,23,8,21,1,2,1,1,0,0,0,0,0,0,0,5,01 新北市,1 一般
1002,輔仁大學,340201,會計學系,P 進,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,01 新北市,1 一般
1002,輔仁大學,340301,企業管理學系管理學碩士班,D 日,M 碩士,15,18,8,13,2,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,340301,企業管理學系,D 日,B 學士,80,93,77,103,79,94,71,90,0,0,0,0,0,0,17,8,01 新北市,1 一般
1002,輔仁大學,340301,企業管理學系管理學碩士在職專班,N 職,M 碩士,24,9,17,17,0,0,1,0,0,0,0,0,0,0,1,0,01 新北市,1 一般
1002,輔仁大學,340301,企業管理學系,P 進,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,01 新北市,1 一般
1002,輔仁大學,340310,國際經營管理碩士學位學程,D 日,M 碩士,6,13,7,12,8,1,2,3,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,340320,國際創業與經營管理碩士學位學程在職專班,N 職,M 碩士,28,27,7,8,4,1,0,0,0,0,0,0,0,0,6,7,01 新北市,1 一般
1002,輔仁大學,340332,社會企業碩士在職學位學程,N 職,M 碩士,4,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,340522,金融與國際企業學系金融碩士班,D 日,M 碩士,14,7,10,8,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,340522,金融與國際企業學系,D 日,B 學士,70,61,60,77,56,82,59,63,0,0,0,0,0,0,11,7,01 新北市,1 一般
1002,輔仁大學,340522,金融與國際企業學系金融碩士在職專班,N 職,M 碩士,15,19,16,18,0,0,3,1,0,0,0,0,0,0,2,0,01 新北市,1 一般
1002,輔仁大學,340522,金融與國際企業學系,P 進,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,01 新北市,1 一般
1002,輔仁大學,349901,科技管理碩士學位學程在職專班,N 職,M 碩士,22,9,21,6,0,0,0,0,0,0,0,0,0,0,1,0,01 新北市,1 一般
1002,輔仁大學,349924,非營利組織管理碩士學位學程在職專班,N 職,M 碩士,7,17,6,22,2,10,0,3,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,380101,法律學系博士班,D 日,D 博士,4,2,3,3,1,3,5,1,2,1,3,0,5,3,0,0,01 新北市,1 一般
1002,輔仁大學,380101,法律學系碩士班,D 日,M 碩士,21,9,14,11,16,5,18,8,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,380101,法律學系,D 日,B 學士,50,58,43,76,47,67,39,69,0,0,0,0,0,0,21,10,01 新北市,1 一般
1002,輔仁大學,380101,法律學系碩士在職專班,N 職,M 碩士,10,7,6,8,10,8,10,4,0,0,0,0,0,0,11,11,01 新北市,1 一般
1002,輔仁大學,380101,法律學系,P 進,B 學士,19,35,28,36,12,23,19,20,0,0,0,0,0,0,8,11,01 新北市,1 一般
1002,輔仁大學,380106,學士後法律學系,D 日,B 學士,23,16,16,23,16,12,6,5,0,0,0,0,0,0,2,3,01 新北市,1 一般
1002,輔仁大學,380201,財經法律學系碩士班,D 日,M 碩士,13,3,6,4,5,6,16,8,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,380201,財經法律學系,D 日,B 學士,23,37,23,50,25,42,25,40,0,0,0,0,0,0,9,3,01 新北市,1 一般
1002,輔仁大學,420103,生命科學系碩士班,D 日,M 碩士,8,9,3,4,4,2,2,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,420103,生命科學系,D 日,B 學士,56,69,50,81,61,50,58,49,0,0,0,0,0,0,23,4,01 新北市,1 一般
1002,輔仁大學,440101,化學系博士班,D 日,D 博士,3,0,2,1,3,1,6,1,0,3,4,1,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,440101,化學系碩士班,D 日,M 碩士,14,9,13,11,3,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,440101,化學系,D 日,B 學士,61,53,79,43,75,35,59,45,0,0,0,0,0,0,15,4,01 新北市,1 一般
1002,輔仁大學,440301,物理學系碩士班,D 日,M 碩士,5,1,12,0,3,1,3,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,440301,物理學系光電物理組,D 日,B 學士,51,8,42,8,44,6,40,5,0,0,0,0,0,0,19,1,01 新北市,1 一般
1002,輔仁大學,440301,物理學系物理組,D 日,B 學士,39,13,46,3,47,11,32,4,0,0,0,0,0,0,14,0,01 新北市,1 一般
1002,輔仁大學,460101,數學系碩士班,D 日,M 碩士,5,3,3,2,1,2,2,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,460101,數學系純數學組,D 日,B 學士,45,11,44,14,38,12,20,10,0,0,0,0,0,0,18,4,01 新北市,1 一般
1002,輔仁大學,460101,數學系應用數學組,D 日,B 學士,40,14,47,11,39,10,33,12,0,0,0,0,0,0,27,4,01 新北市,1 一般
1002,輔仁大學,460101,數學系,P 進,B 學士,0,0,0,0,0,1,3,3,0,0,0,0,0,0,5,0,01 新北市,1 一般
1002,輔仁大學,460201,統計資訊學系應用統計碩士班,D 日,M 碩士,16,2,13,7,1,1,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,460201,統計資訊學系,D 日,B 學士,52,64,60,47,59,55,52,61,0,0,0,0,0,0,25,10,01 新北市,1 一般
1002,輔仁大學,460201,統計資訊學系應用統計碩士在職專班,N 職,M 碩士,12,9,16,13,0,0,2,0,0,0,0,0,0,0,1,1,01 新北市,1 一般
1002,輔仁大學,460201,統計資訊學系,P 進,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,01 新北市,1 一般
1002,輔仁大學,480109,資訊管理學系碩士班,D 日,M 碩士,11,6,15,10,3,0,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,480109,資訊管理學系,D 日,B 學士,72,49,62,56,58,44,61,54,0,0,0,0,0,0,10,3,01 新北市,1 一般
1002,輔仁大學,480109,資訊管理學系碩士在職專班,N 職,M 碩士,19,9,21,6,1,0,2,0,0,0,0,0,0,0,3,0,01 新北市,1 一般
1002,輔仁大學,480314,軟體工程與數位創意學士學位學程,P 進,B 學士,33,14,34,13,32,10,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,520101,電機工程學系碩士班,D 日,M 碩士,28,1,21,2,17,2,2,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,520101,電機工程學系系統與晶片設計組,D 日,B 學士,53,8,52,4,46,6,46,9,0,0,0,0,0,0,3,0,01 新北市,1 一般
1002,輔仁大學,520101,電機工程學系電腦與通訊工程組,D 日,B 學士,53,7,46,9,39,8,57,3,0,0,0,0,0,0,5,0,01 新北市,1 一般
1002,輔仁大學,520101,電機工程學系碩士在職專班,N 職,M 碩士,13,0,12,0,19,0,13,2,0,0,0,0,0,0,11,0,01 新北市,1 一般
1002,輔仁大學,520114,資訊工程學系碩士班,D 日,M 碩士,26,2,14,2,11,2,2,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,520114,資訊工程學系,D 日,B 學士,102,17,106,16,109,17,99,14,0,0,0,0,0,0,20,0,01 新北市,1 一般
1002,輔仁大學,520114,資訊工程學系碩士在職專班,N 職,M 碩士,4,0,12,3,11,3,17,3,0,0,0,0,0,0,28,0,01 新北市,1 一般
1002,輔仁大學,521306,應用科學與工程研究所博士班,D 日,D 博士,6,3,4,0,6,0,6,0,5,0,4,1,5,0,0,0,01 新北市,1 一般
1002,輔仁大學,580201,景觀設計學系碩士班,D 日,M 碩士,2,6,4,6,2,6,1,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,580201,景觀設計學系,D 日,B 學士,29,34,27,41,22,32,23,42,0,0,0,0,0,0,16,10,01 新北市,1 一般
1002,輔仁大學,620601,食品科學系碩士班,D 日,M 碩士,8,10,9,8,3,9,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,620601,食品科學系,D 日,B 學士,27,38,24,43,21,45,26,41,0,0,0,0,0,0,5,10,01 新北市,1 一般
1002,輔仁大學,720101,醫學系,D 日,B 學士,29,19,34,15,36,13,36,9,29,12,29,16,27,16,1,1,01 新北市,1 一般
1002,輔仁大學,720116,基礎醫學研究所碩士班,D 日,M 碩士,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,720201,公共衛生學系碩士班,D 日,M 碩士,4,8,1,7,3,6,0,1,0,0,0,0,0,0,0,1,01 新北市,1 一般
1002,輔仁大學,720201,公共衛生學系,D 日,B 學士,15,43,19,44,16,44,22,37,0,0,0,0,0,0,9,13,01 新北市,1 一般
1002,輔仁大學,720402,職能治療學系,D 日,B 學士,9,38,16,44,17,36,17,34,0,0,0,0,0,0,2,1,01 新北市,1 一般
1002,輔仁大學,720501,食品營養博士學位學程,D 日,D 博士,3,0,5,2,0,3,1,2,2,1,1,3,2,2,0,0,01 新北市,1 一般
1002,輔仁大學,720507,營養科學系碩士班,D 日,M 碩士,1,14,0,12,3,3,0,1,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,720507,營養科學系,D 日,B 學士,17,43,12,51,18,40,14,52,0,0,0,0,0,0,5,4,01 新北市,1 一般
1002,輔仁大學,720601,護理學系碩士班,D 日,M 碩士,0,4,0,7,1,13,1,10,0,0,0,0,0,0,0,0,01 新北市,1 一般
1002,輔仁大學,720601,護理學系,D 日,B 學士,16,87,13,95,17,93,15,87,0,0,0,0,0,0,2,8,01 新北市,1 一般
